model,subject,actual_activity,predicted_activity,actual_id,predicted_id,confidence,is_correct
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9977794162961988,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.999999981084543,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9999999838391459,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9999999823996283,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.999999952383926,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9992199968378705,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.994375054417366,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9988071669802171,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9999994976861426,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9944115119702698,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9964702725124802,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9757416760104194,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9966447731080257,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9652368890926264,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.8656034030478351,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9990816904198925,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9855109072674304,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9955022104885934,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9977711198171018,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9967975299060657,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9905446465355048,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9992137925549642,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9995199382624854,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9999992401860461,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9994075961877008,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9944619495965143,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9964251780491846,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9992906437167393,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.8406385040799617,1
svm_rbf_standalone,103,vacuuming,ironing,16,17,0.9705452571204422,0
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.8252359681968763,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.8354973015851109,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.46712318319881235,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.7284919673581618,1
svm_rbf_standalone,103,vacuuming,vacuuming,16,16,0.9366904825234198,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.2337749028663357,1
svm_rbf_standalone,103,stairs_down,stairs_up,13,12,0.25943092798421613,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.22646009962782276,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.24221360610197165,0
svm_rbf_standalone,103,stairs_down,nordic_walk,13,7,0.2630196162417337,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.2338223297906451,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.5801673714639646,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.4752374124929485,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.6263705996018892,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.39181555458014633,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.26706075846954064,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.42810572109471917,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.19928905081777717,0
svm_rbf_standalone,103,stairs_down,stairs_up,13,12,0.5990433046582335,0
svm_rbf_standalone,103,stairs_down,stairs_up,13,12,0.6121563387747675,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.3620334010636851,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.6929022323710884,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.9843985444107307,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.6807833612904165,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.8098852274931212,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.40612452862138565,0
svm_rbf_standalone,103,stairs_down,stairs_up,13,12,0.5606568833761564,0
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9652722552597545,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9958222238777953,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9893637291526908,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.98712345166911,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.999999225831434,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999972999708582,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999816284364802,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9991935993678305,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.969888091911181,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.999980035453492,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999978885414021,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.994986779265748,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.985662579676744,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9964672682813888,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999074416850513,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.998685160695955,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9768667047202076,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999845162424051,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9956175867839056,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9695097007270371,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.931775959155643,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9825844815115566,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999753351898274,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.999549217235396,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.8749792826471104,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9963905317074448,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9889314809933722,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9825032673763066,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9932137868482221,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9986601743896132,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9970913576226713,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9989585560511285,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9909089255773609,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.981502059411364,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9835017286374661,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9988699438945485,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9984396374382231,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9990636478813884,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9976217194898621,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999977535458341,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9949583122766055,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9477714597385852,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.7962470173096786,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.990026542061232,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9985990515365064,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.995530600114391,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9450279035450839,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9917860540320279,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9837102213122639,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9847671971531718,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9988547376125598,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999952860471514,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.997573481763157,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999734468055511,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9851418418406762,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9885597761111473,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9799480230921264,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9371198863433781,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9765653466082911,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9930260650453948,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9988898851725582,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999989681648388,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9997228966657452,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.8110968840859253,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.7929463119222774,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.8380431537884935,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.984495140834981,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.981876447658209,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9900169678392379,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9802072272209715,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9911928425127686,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999965605614702,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999338435932147,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9996657009847544,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9998643139283224,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9991745171376751,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9940630636239188,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9763670341312457,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9962898901175515,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9901423716112411,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.757335352347503,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.43516952094517375,1
svm_rbf_standalone,103,stairs_down,walking,13,4,0.3797480971484817,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.5667796815126573,0
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.8395775463428665,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9410113087968699,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.570399295188067,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.5597803555596104,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.780105407512372,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.6249007985193492,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.6397721899578033,1
svm_rbf_standalone,103,stairs_down,walking,13,4,0.22443846234250858,0
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.5878758804785971,1
svm_rbf_standalone,103,stairs_up,standing,12,3,0.4844725792639661,0
svm_rbf_standalone,103,stairs_up,standing,12,3,0.8978553639727538,0
svm_rbf_standalone,103,stairs_up,standing,12,3,0.6820597921855651,0
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.41115869878918987,1
svm_rbf_standalone,103,stairs_up,ironing,12,17,0.6379980929702672,0
svm_rbf_standalone,103,stairs_up,ironing,12,17,0.7495554653536176,0
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.6303863011042037,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9955833964520767,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9907221274296228,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9965627480335422,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.977507404398445,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.8789228845945692,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9383351323289951,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.8222888927303397,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9701476093857214,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9317328225009875,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9969567180264006,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9997787663769538,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.6683728317379318,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9925436151239471,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9862269187839101,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.8826230311486113,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.5286325162072806,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.873244501235217,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9947548234660594,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9650171464784153,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9880512165799359,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9967663148903614,1
svm_rbf_standalone,103,stairs_up,walking,12,4,0.7106326481214594,0
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9900067667255101,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9910695243076296,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.8356005727095864,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9972504500731626,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9993170283828573,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9998965283868868,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9999607137555946,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9999105282986099,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9962172642438086,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9916910202342084,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9180592380454471,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9996442581361012,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9997900084057014,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9127295600595775,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.7150394154468787,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.49892379356146044,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9849068857842408,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9984831535566167,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9970815862033392,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9999776425913655,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.8004201050803609,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9770001913581831,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9922797216320011,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9856807663879368,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9970705443376163,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9998321498298057,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.999924353535469,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9999920684593521,1
svm_rbf_standalone,103,stairs_up,walking,12,4,0.7631857921261845,0
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9338276007770073,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9870850433539275,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.4942537413752261,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.8935922204729546,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9978079869355045,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9997746626137147,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9999625056427356,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.5452391026675124,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9997211127585778,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9999642069731495,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9579059403552977,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9980153468254813,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9999535165440077,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9998268707267217,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9998679987019725,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9887063583433793,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9989529040711886,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9986877696721937,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.8081293893261481,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.8729939999912559,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9879424256714516,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.8277989153415002,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.8214153122710811,1
svm_rbf_standalone,103,stairs_up,running,12,5,0.6647502709338906,0
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.8320804223889624,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.7782799217704574,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.5034611947174585,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.7371209756147397,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.738376908711646,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9543363130288686,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9992477507883475,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.9942515346621387,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.794593759500816,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.7411648672100757,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.7569900561009212,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.6891122123208868,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.71196560057721,1
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.5211891531397953,1
svm_rbf_standalone,103,stairs_up,sitting,12,2,0.6800734743926448,0
svm_rbf_standalone,103,stairs_up,stairs_up,12,12,0.3106339071338525,1
svm_rbf_standalone,103,stairs_up,sitting,12,2,0.5475425803531605,0
svm_rbf_standalone,103,stairs_up,sitting,12,2,0.4052323233199686,0
svm_rbf_standalone,103,stairs_up,walking,12,4,0.23041956221890617,0
svm_rbf_standalone,103,stairs_up,walking,12,4,0.3387764070796081,0
svm_rbf_standalone,103,stairs_up,walking,12,4,0.32872435297805924,0
svm_rbf_standalone,103,stairs_up,sitting,12,2,0.2087261035829529,0
svm_rbf_standalone,103,stairs_up,stairs_down,12,13,0.21999250395544032,0
svm_rbf_standalone,103,stairs_up,stairs_down,12,13,0.5167299869120855,0
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.4842121592351045,1
svm_rbf_standalone,103,stairs_down,sitting,13,2,0.3072235481147772,0
svm_rbf_standalone,103,stairs_down,sitting,13,2,0.2606674797676927,0
svm_rbf_standalone,103,stairs_down,vacuuming,13,16,0.40629006742885876,0
svm_rbf_standalone,103,stairs_down,stairs_up,13,12,0.6280449659018205,0
svm_rbf_standalone,103,stairs_down,ironing,13,17,0.2938437197295652,0
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9885451511747282,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9980232051128279,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9995617457162214,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9994489356995703,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.999533232112882,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999982115858883,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999995214402981,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999971676777061,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999995346490862,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9991344227302019,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9854144392111357,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9972337914313204,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9799854545358112,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.999991686663229,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9948512434143215,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9819335439304248,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9997732112425057,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9941144287653081,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9902348077659299,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9985551022103565,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9985865570210578,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9990413800912762,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999909041374757,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999868290128472,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9984632079150522,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9973390375705553,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9987251311420712,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9846170924259092,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.999999212289235,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999963526410535,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999779549938257,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9993521395737689,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9972036092511074,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9972635962856428,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9955110550847672,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9992438733479778,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999982867608985,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999944381511955,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9968021204973901,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9890057164020579,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9891726551744943,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9973341864967538,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9822668212544606,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999949421663831,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999976393551205,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9977119352844777,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9894600900647925,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9787666195477857,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.932183267193733,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.7904656555355007,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9902137369126142,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9978205147434305,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9950262671410138,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.997208719761896,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.996889649218295,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9791452661044999,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.6731182323474089,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9900525247418814,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9963066300482081,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9919454577987904,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9953294549437129,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9940101089101804,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.5457884819846139,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.995948431335509,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9123691009285689,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9082648369896228,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999979849654981,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999926980052337,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9871840783612061,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9964039701634716,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9999948507831075,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9861046858461723,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9988907195889167,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9986345906681903,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9953014997154207,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9879131299751035,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9953863467202974,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9838469046375038,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9591152199362496,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.8802290949173781,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.9590498346741618,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.8399864939834657,1
svm_rbf_standalone,103,stairs_down,stairs_down,13,13,0.6190338125107891,1
svm_rbf_standalone,103,stairs_down,walking,13,4,0.9249626959924071,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.7049227630445605,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.5331809566665685,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.8527987886965559,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.6105832520267129,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.6815613724029712,0
svm_rbf_standalone,103,stairs_down,walking,13,4,0.7867616653980988,0
svm_rbf_standalone,103,stairs_up,sitting,12,2,0.931816040733641,0
